network,station,name,lat,lon,alt,sensitivity,site,vs30
NAGANO,N.MMKH,MINAMIMAKI,35.969600,138.479700,1320.0,70000000000.0,Hi-net,
NAGANO,N.KSOH,KISO,35.963200,137.766900,960.0,70000000000.0,Hi-net,
NAGANO,N.CHNH,CHINO,35.946500,138.184800,870.0,70000000000.0,Hi-net,
NAGANO,N.KADH,KAIDA,35.932400,137.595000,1150.0,70000000000.0,Hi-net,
NAGANO,N.FMIH,FUJIMI,35.915700,138.305200,1238.0,70000000000.0,Hi-net,
NAGANO,N.INHH,INA,35.831500,137.923600,770.0,70000000000.0,Hi-net,
NAGANO,N.HSEH,HASE,35.794600,138.082400,820.0,70000000000.0,Hi-net,
NAGANO,N.AGMH,AGEMATSU,35.787000,137.717300,895.0,70000000000.0,Hi-net,
NAGANO,N.KGNH,KOMAGANE,35.755000,137.968800,630.0,70000000000.0,Hi-net,
NAGANO,N.MTKH,MATSUKAWA,35.615200,137.879700,715.0,70000000000.0,Hi-net,
NAGANO,N.NGIH,NAGISO,35.605600,137.610500,430.0,70000000000.0,Hi-net,
NAGANO,N.TKGH,TAKAGI,35.514300,137.876700,423.0,70000000000.0,Hi-net,
NAGANO,N.AC2H,ACHI2,35.478600,137.734600,870.0,70000000000.0,Hi-net,
NAGANO,N.IIDH,IIDA,35.448900,138.005800,1168.0,70000000000.0,Hi-net,
NAGANO,N.HRYH,HIRAYA,35.309500,137.626100,960.0,70000000000.0,Hi-net,
NAGANO,N.MSNH,MINAMISHINANO,35.298600,137.926800,430.0,70000000000.0,Hi-net,
GIFU,N.KOKH,KAMIOKA,36.377900,137.371600,910.0,70000000000.0,Hi-net,
GIFU,N.SRWH,SHIRAKAWA,36.274300,136.897900,480.0,70000000000.0,Hi-net,
GIFU,N.KTRH,KAMITAKARA,36.249300,137.517400,810.0,70000000000.0,Hi-net,
GIFU,N.FRKH,FURUKAWA,36.244800,137.198300,571.6,70000000000.0,Hi-net,
GIFU,N.TMAH,TAKAYAMA,36.133800,137.220800,625.0,70000000000.0,Hi-net,
GIFU,N.ASNH,ASAHI-N,36.094000,137.343800,790.0,70000000000.0,Hi-net,
GIFU,N.SYKH,SHOKAWA,36.065400,136.947900,839.0,70000000000.0,Hi-net,
GIFU,N.ASSH,ASAHI-S,36.021600,137.390600,910.0,70000000000.0,Hi-net,
GIFU,N.TSUH,TAKASU,35.951400,136.873200,610.0,70000000000.0,Hi-net,
GIFU,N.MZEH,MAZE,35.899100,137.149500,570.0,70000000000.0,Hi-net,
GIFU,N.YMTH,YAMATO,35.832300,136.962100,515.0,70000000000.0,Hi-net,
GIFU,N.GR2H,GERO-N,35.799100,137.253100,355.0,70000000000.0,Hi-net,
GIFU,N.GERH,GERO,35.730600,137.302100,620.0,70000000000.0,Hi-net,
GIFU,N.ITDH,ITADORI,35.723500,136.784700,350.0,70000000000.0,Hi-net,
GIFU,N.KAYH,KANAYAMA,35.668200,137.105400,435.0,70000000000.0,Hi-net,
GIFU,N.MNMH,MINAMI,35.666500,136.961800,170.0,70000000000.0,Hi-net,
GIFU,N.HSKH,HIGASHISHIRAKAWA,35.640100,137.318700,330.0,70000000000.0,Hi-net,
GIFU,N.NEOH,NEO,35.632500,136.613400,170.0,70000000000.0,Hi-net,
GIFU,N.SKUH,SAKAUCHI,35.603300,136.413400,260.0,70000000000.0,Hi-net,
GIFU,N.TNMH,TANIGUMI,35.521400,136.612700,75.0,70000000000.0,Hi-net,
GIFU,N.TKTH,TAKATOMI,35.503800,136.793900,28.0,70000000000.0,Hi-net,
GIFU,N.YOTH,YAOTSU,35.486500,137.246400,563.0,70000000000.0,Hi-net,
GIFU,N.NTGH,NAKATSUGAWA,35.457100,137.470600,440.0,70000000000.0,Hi-net,
GIFU,N.MKMH,MINOKAMO,35.452700,137.004000,85.0,70000000000.0,Hi-net,
GIFU,N.KSGH,KASUGA,35.417900,136.434700,410.0,70000000000.0,Hi-net,
GIFU,N.KMHH,KAKAMIGAHARA,35.412100,136.876400,35.0,70000000000.0,Hi-net,
GIFU,N.KIDH,KAMIISHIZU,35.295300,136.473200,90.0,70000000000.0,Hi-net,
GIFU,N.HMAH,HASHIMA,35.276800,136.700200,5.0,70000000000.0,Hi-net,
GIFU,N.KSHH,KUSHIHARA,35.260800,137.405800,440.0,70000000000.0,Hi-net,
SHIZUOKA,N.SONH,SHIZUOKA-N,35.307000,138.197300,880.0,70000000000.0,Hi-net,
SHIZUOKA,N.HTNH,HATANAGI,35.302900,138.207600,840.0,70000000000.0,Hi-net,
SHIZUOKA,N.SSNH,SUSONO,35.265500,138.806900,900.0,70000000000.0,Hi-net,
SHIZUOKA,N.FJMH,FUJINOMIYA,35.236300,138.593900,138.0,70000000000.0,Hi-net,
SHIZUOKA,N.MS2H,MISAKUBO-N,35.223300,137.918100,540.0,70000000000.0,Hi-net,
SHIZUOKA,N.SBKH,SHIBAKAWA,35.202800,138.565900,80.0,70000000000.0,Hi-net,
SHIZUOKA,N.MSKH,MISAKUBO,35.198100,137.935900,850.0,70000000000.0,Hi-net,
SHIZUOKA,N.SUMH,SUMATAKYO,35.172400,138.123600,505.0,70000000000.0,Hi-net,
SHIZUOKA,N.NMZH,NUMAZU,35.160900,138.843100,205.0,70000000000.0,Hi-net,
SHIZUOKA,N.SZUH,SHIMIZU-N,35.130400,138.424300,540.0,70000000000.0,Hi-net,
SHIZUOKA,N.SIZH,SHIZUOKA,35.114700,138.326700,180.0,70000000000.0,Hi-net,
SHIZUOKA,N.HKWH,HONKAWANE,35.096600,138.135100,445.0,70000000000.0,Hi-net,
SHIZUOKA,N.KNIH,KANNAMI,35.085400,138.977900,100.0,70000000000.0,Hi-net,
SHIZUOKA,N.NRYH,NIRAYAMA,35.063200,138.959700,15.0,70000000000.0,Hi-net,
SHIZUOKA,N.HT2H,HATSUSHIMA2,35.041700,139.168500,20.0,70000000000.0,Hi-net,
SHIZUOKA,N.KMTH,KUROMATA,35.033100,138.214600,220.0,70000000000.0,Hi-net,
SHIZUOKA,N.SOSH,SHIZUOKA-S,35.014600,138.352600,50.0,70000000000.0,Hi-net,
SHIZUOKA,N.TT2H,TATSUYAMA-E,35.008600,137.840900,325.0,70000000000.0,Hi-net,
SHIZUOKA,N.TATH,TATSUYAMA,35.005000,137.796800,480.0,70000000000.0,Hi-net,
SHIZUOKA,N.SZJH,SHUZENJI,34.975600,138.912800,250.0,70000000000.0,Hi-net,
SHIZUOKA,N.SMSH,SHIMIZU-S,34.973900,138.492400,20.0,70000000000.0,Hi-net,
SHIZUOKA,N.HDAH,HEDA,34.967900,138.801700,55.0,70000000000.0,Hi-net,
SHIZUOKA,N.HD2H,HEDA2,34.967800,138.802100,65.0,70000000000.0,Hi-net,
SHIZUOKA,N.OKBH,OKABE,34.953300,138.250600,70.0,70000000000.0,Hi-net,
SHIZUOKA,N.ITOH,ITO,34.952100,139.137900,10.0,70000000000.0,Hi-net,
SHIZUOKA,N.ITHH,ITO-C,34.946700,139.085500,140.0,70000000000.0,Hi-net,
SHIZUOKA,N.KNEH,KAWANE,34.939800,138.076700,145.0,70000000000.0,Hi-net,
SHIZUOKA,N.JIZH,NAKAIZU,34.916100,138.993600,255.0,70000000000.0,Hi-net,
SHIZUOKA,N.FJEH,FUJIEDA,34.914200,138.200800,90.0,70000000000.0,Hi-net,
SHIZUOKA,N.TNRH,TENRYU,34.911000,137.882100,160.0,70000000000.0,Hi-net,
SHIZUOKA,N.KG3H,KAKEGAWA3,34.876900,138.017500,182.0,70000000000.0,Hi-net,
SHIZUOKA,N.MRIH,MORI,34.860100,137.942400,55.0,70000000000.0,Hi-net,
SHIZUOKA,N.INSH,INASA,34.834300,137.661600,19.2,70000000000.0,Hi-net,
SHIZUOKA,N.MKBH,MIKKABI,34.805000,137.510900,60.0,70000000000.0,Hi-net,
SHIZUOKA,N.NS2H,NISHIIZU-W,34.798800,138.772400,130.0,70000000000.0,Hi-net,
SHIZUOKA,N.FKRH,FUKUROI,34.794800,137.903400,22.7,70000000000.0,Hi-net,
SHIZUOKA,N.KWZH,KAWAZU,34.783200,138.970000,235.0,70000000000.0,Hi-net,
SHIZUOKA,N.SMDH,SHIMODA,34.740900,138.931200,70.0,70000000000.0,Hi-net,
SHIZUOKA,N.ARIH,ARAI,34.691300,137.560400,6.0,70000000000.0,Hi-net,
SHIZUOKA,N.OHSH,OSUKA,34.685900,138.012400,70.0,70000000000.0,Hi-net,
SHIZUOKA,N.MIZH,MINAMIIZU,34.674900,138.834000,60.0,70000000000.0,Hi-net,
SHIZUOKA,N.HMMH,HAMAMATSU,34.668300,137.744100,5.0,70000000000.0,Hi-net,
SHIZUOKA,N.HMOH,HAMAOKA,34.634200,138.156100,35.0,70000000000.0,Hi-net,
AICHI,N.KGIH,KASUGAI,35.305900,137.057000,162.5,70000000000.0,Hi-net,
AICHI,N.ASHH,ASAHI,35.219400,137.403900,621.4,70000000000.0,Hi-net,
AICHI,N.KYSH,KIYOSU,35.217700,136.850900,5.0,70000000000.0,Hi-net,
AICHI,N.NGKH,NAGAKUTE,35.184200,137.047400,60.0,70000000000.0,Hi-net,
AICHI,N.TYEH,TOYONE,35.184000,137.726800,755.0,70000000000.0,Hi-net,
AICHI,N.STRH,SHITARA,35.154300,137.535000,655.0,70000000000.0,Hi-net,
AICHI,N.ASUH,ASUKE,35.139200,137.335900,150.0,70000000000.0,Hi-net,
AICHI,N.TOEH,TOEI,35.081400,137.720800,250.0,70000000000.0,Hi-net,
AICHI,N.SMYH,SHIMOYAMA,35.039800,137.312500,400.0,70000000000.0,Hi-net,
AICHI,N.HOUH,HOURAI,35.000200,137.624300,160.0,70000000000.0,Hi-net,
AICHI,N.OKZH,OKAZAKI,34.963500,137.237700,200.0,70000000000.0,Hi-net,
AICHI,N.TDEH,TSUKUDE,34.951200,137.411400,545.0,70000000000.0,Hi-net,
AICHI,N.ANJH,ANJO,34.931900,137.056800,5.0,70000000000.0,Hi-net,
AICHI,N.NUKH,NUKATA,34.918900,137.299300,90.0,70000000000.0,Hi-net,
AICHI,N.SSRH,SHINSHIRO,34.897600,137.487600,55.0,70000000000.0,Hi-net,
AICHI,N.TKNH,TOKONAME,34.888600,136.876300,56.0,70000000000.0,Hi-net,
AICHI,N.TK2H,TOKONAME2,34.880600,136.831600,3.2,70000000000.0,Hi-net,
AICHI,N.HAZH,HAZU,34.788400,137.105700,10.0,70000000000.0,Hi-net,
AICHI,N.THNH,TOYOHASHI-N,34.785300,137.439300,30.0,70000000000.0,Hi-net,
AICHI,N.MCTH,MINAMICHITA,34.740100,136.938500,20.0,70000000000.0,Hi-net,
AICHI,N.TYHH,TOYOHASHI,34.664300,137.390200,60.0,70000000000.0,Hi-net,
AICHI,N.ABNH,AKABANE,34.632500,137.231300,40.0,70000000000.0,Hi-net,
AICHI,N.ATMH,ATSUMI,34.615800,137.041900,5.0,70000000000.0,Hi-net,
MIE,N.YOKH,YOKKAICHI,34.984900,136.456300,290.0,70000000000.0,Hi-net,
MIE,N.GNOH,GEINO,34.822400,136.424500,75.0,70000000000.0,Hi-net,
MIE,N.OYMH,OYAMADA,34.766200,136.283500,280.0,70000000000.0,Hi-net,
MIE,N.URSH,URESINO,34.547000,136.369200,280.0,70000000000.0,Hi-net,
MIE,N.MASH,MATSUSAKA,34.542400,136.503300,35.0,70000000000.0,Hi-net,
MIE,N.MGWH,MIYAGAWA,34.358000,136.329300,129.0,70000000000.0,Hi-net,
MIE,N.WATH,WATARAI,34.353200,136.586600,90.0,70000000000.0,Hi-net,
MIE,N.SMAH,SHIMA,34.254400,136.821600,10.0,70000000000.0,Hi-net,
MIE,N.OWSH,OWASE,34.063700,136.168900,85.0,70000000000.0,Hi-net,
MIE,N.KHOH,KIHO,33.764400,135.996900,90.0,70000000000.0,Hi-net,
SHIGA,N.OTUH,OTSU,35.248200,135.867100,305.0,70000000000.0,Hi-net,
SHIGA,N.TAGH,TAGA,35.238300,136.359900,610.0,70000000000.0,Hi-net,
SHIGA,N.HNOH,HINO,34.963800,136.261000,320.0,70000000000.0,Hi-net,
SHIGA,N.SGRH,SHIGARAKI,34.853000,136.031600,360.0,70000000000.0,Hi-net,
KYOTO,N.INEH,INE,35.710100,135.249600,28.0,70000000000.0,Hi-net,
KYOTO,N.AMNH,AMINO,35.681400,135.026800,5.0,70000000000.0,Hi-net,
KYOTO,N.NDGH,NODAGAWA,35.524300,135.124300,15.0,70000000000.0,Hi-net,
KYOTO,N.FKCH,FUKUCHIYAMA,35.313000,135.133400,40.0,70000000000.0,Hi-net,
KYOTO,N.MYMH,MIYAMA,35.268500,135.550800,190.0,70000000000.0,Hi-net,
KYOTO,N.KMEH,KAMEOKA,35.046900,135.484600,175.0,70000000000.0,Hi-net,
KYOTO,N.KYTH,KYOTO,35.009400,135.730400,32.0,70000000000.0,Hi-net,
KYOTO,N.KMMH,KUMIYAMA,34.898300,135.746100,11.0,70000000000.0,Hi-net,
OSAKA,N.KTNH,KATANO,34.763000,135.705200,240.0,70000000000.0,Hi-net,
OSAKA,N.OSKH,OSAKA,34.715900,135.519900,1.0,70000000000.0,Hi-net,
OSAKA,N.KNHH,KONOHANA,34.662800,135.389600,6.7,70000000000.0,Hi-net,
OSAKA,N.TISH,TAISHI,34.524800,135.660800,129.0,70000000000.0,Hi-net,
OSAKA,N.TJRH,TAJIRI,34.397700,135.283600,5.0,70000000000.0,Hi-net,
HYOGO,N.KSMH,KASUMI,35.620800,134.656600,230.0,70000000000.0,Hi-net,
HYOGO,N.MROH,MURAOKA,35.469700,134.595300,225.0,70000000000.0,Hi-net,
HYOGO,N.IZSH,IZUSHI,35.457400,134.862100,15.0,70000000000.0,Hi-net,
HYOGO,N.SNTH,SANTO,35.292500,134.907100,180.0,70000000000.0,Hi-net,
HYOGO,N.HAGH,HAGA,35.219300,134.523700,365.0,70000000000.0,Hi-net,
HYOGO,N.KAMH,KAMI,35.100600,134.903700,155.0,70000000000.0,Hi-net,
HYOGO,N.SSYH,SASAYAMA,35.070800,135.281100,217.8,70000000000.0,Hi-net,
HYOGO,N.NKOH,NANKO,35.067100,134.423400,205.0,70000000000.0,Hi-net,
HYOGO,N.YMSH,YUMESAKI,35.032200,134.670100,160.0,70000000000.0,Hi-net,
HYOGO,N.SGUH,SHINGU,34.931300,134.542300,70.0,70000000000.0,Hi-net,
HYOGO,N.TJOH,TOJO,34.908200,135.084400,140.0,70000000000.0,Hi-net,
HYOGO,N.KMGH,KAMIGORI,34.899500,134.328400,80.0,70000000000.0,Hi-net,
HYOGO,N.KKGH,KAKOGAWA,34.816600,134.808000,16.6,70000000000.0,Hi-net,
HYOGO,N.AIOH,AIOI,34.793400,134.479700,60.0,70000000000.0,Hi-net,
HYOGO,N.MHRH,MIHARA,34.293700,134.794100,61.0,70000000000.0,Hi-net,
NARA,N.YZEH,YAMAZOE,34.641300,136.051200,276.6,70000000000.0,Hi-net,
NARA,N.TRIH,TENRI,34.584300,135.854100,130.0,70000000000.0,Hi-net,
NARA,N.HYSH,HIGASHIYOSHINO,34.423700,136.029400,390.0,70000000000.0,Hi-net,
NARA,N.KRTH,KUROTAKI,34.306100,135.836900,387.0,70000000000.0,Hi-net,
NARA,N.KAWH,KAWAKAMI,34.292500,136.002200,358.0,70000000000.0,Hi-net,
NARA,N.TKEH,TOTSUKAWA-E,33.969200,135.857400,480.0,70000000000.0,Hi-net,
NARA,N.TKWH,TOTSUKAWA-W,33.966600,135.648900,780.0,70000000000.0,Hi-net,
WAKAYAMA,N.NAGH,NAGA,34.322800,135.448300,560.0,70000000000.0,Hi-net,
WAKAYAMA,N.WKYH,WAKAYAMA,34.286800,135.071400,5.0,70000000000.0,Hi-net,
WAKAYAMA,N.HNZH,HANAZONO,34.137300,135.536900,400.0,70000000000.0,Hi-net,
WAKAYAMA,N.NKMH,NOKAMI,34.131400,135.324400,120.0,70000000000.0,Hi-net,
WAKAYAMA,N.HRKH,HIROGAWA,33.980400,135.212200,60.0,70000000000.0,Hi-net,
WAKAYAMA,N.INMH,INAMI,33.825200,135.217600,40.0,70000000000.0,Hi-net,
WAKAYAMA,N.OTOH,OTO,33.694800,135.595300,218.0,70000000000.0,Hi-net,
WAKAYAMA,N.KTDH,KAMITONDA,33.689400,135.439600,21.8,70000000000.0,Hi-net,
WAKAYAMA,N.NKTH,NACHIKATSUURA,33.607200,135.861900,30.0,70000000000.0,Hi-net,
WAKAYAMA,N.SSMH,SUSAMI,33.555900,135.545400,130.0,70000000000.0,Hi-net,
TOTTORI,N.IAMH,IWAMI,35.572900,134.342600,15.0,70000000000.0,Hi-net,
TOTTORI,N.AKSH,AKASAKI,35.466800,133.630700,114.0,70000000000.0,Hi-net,
TOTTORI,N.KWHH,KAWAHARA,35.394600,134.198800,30.0,70000000000.0,Hi-net,
TOTTORI,N.SKGH,SEKIGANE,35.364900,133.748600,135.0,70000000000.0,Hi-net,
TOTTORI,N.MZKH,MIZOKUCHI,35.355300,133.491800,420.0,70000000000.0,Hi-net,
TOTTORI,N.CHZH,CHIZU,35.260400,134.217300,230.0,70000000000.0,Hi-net,
TOTTORI,N.HINH,HINO,35.231300,133.390900,410.0,70000000000.0,Hi-net,
SHIMANE,N.MHSH,MIHONOSEKI,35.557900,133.300400,9.0,70000000000.0,Hi-net,
SHIMANE,N.KSIH,KASHIMA,35.523200,133.022600,20.0,70000000000.0,Hi-net,
SHIMANE,N.HIRH,HIRATA,35.425900,132.800800,30.0,70000000000.0,Hi-net,
SHIMANE,N.KACH,KAMO,35.342200,132.898900,46.5,70000000000.0,Hi-net,
SHIMANE,N.HKTH,HAKUTA,35.296300,133.260400,170.0,70000000000.0,Hi-net,
SHIMANE,N.SDAH,SADA,35.224300,132.722300,110.0,70000000000.0,Hi-net,
SHIMANE,N.NITH,NITA,35.223500,133.085600,340.0,70000000000.0,Hi-net,
SHIMANE,N.YSDH,YOSHIDA,35.163400,132.855800,380.0,70000000000.0,Hi-net,
SHIMANE,N.OOCH,OHCHI,35.091800,132.530800,240.0,70000000000.0,Hi-net,
SHIMANE,N.GOTH,GOTSU,35.008700,132.306900,100.0,70000000000.0,Hi-net,
SHIMANE,N.KNGH,KANAGI,34.883900,132.202600,260.0,70000000000.0,Hi-net,
SHIMANE,N.IWAH,IWAMI,34.880100,132.420800,300.0,70000000000.0,Hi-net,
SHIMANE,N.HSMH,HASUMI,34.869700,132.639600,165.0,70000000000.0,Hi-net,
SHIMANE,N.MITH,MITO,34.694000,132.040200,290.0,70000000000.0,Hi-net,
SHIMANE,N.HIKH,HIKIMI,34.572500,132.012200,260.0,70000000000.0,Hi-net,
SHIMANE,N.MICH,MUIKAICHI,34.390400,131.892500,249.0,70000000000.0,Hi-net,
OKAYAMA,N.KSBH,KAMISAIBARA,35.282600,133.926300,495.0,70000000000.0,Hi-net,
OKAYAMA,N.YBRH,YUBARA,35.180900,133.676500,405.0,70000000000.0,Hi-net,
OKAYAMA,N.OHAH,OHARA,35.099900,134.319000,280.0,70000000000.0,Hi-net,
OKAYAMA,N.SYOH,SHOO,35.073200,134.116200,129.0,70000000000.0,Hi-net,
OKAYAMA,N.SGOH,SHINGO,35.049300,133.316900,563.5,70000000000.0,Hi-net,
OKAYAMA,N.HKBH,HOKUBO,34.936300,133.620500,218.1,70000000000.0,Hi-net,
OKAYAMA,N.TTAH,TETTA,34.910300,133.405500,430.0,70000000000.0,Hi-net,
OKAYAMA,N.TKBH,TAKEBE,34.868400,133.852700,320.0,70000000000.0,Hi-net,
OKAYAMA,N.OKYH,OKAYAMA,34.778300,133.789000,100.0,70000000000.0,Hi-net,
OKAYAMA,N.SETH,SETO,34.750100,134.070200,30.0,70000000000.0,Hi-net,
OKAYAMA,N.HNSH,HINASE,34.728300,134.274400,2.8,70000000000.0,Hi-net,
OKAYAMA,N.BSEH,BISEI,34.675600,133.528300,385.0,70000000000.0,Hi-net,
OKAYAMA,N.MABH,MABI,34.642900,133.686100,50.0,70000000000.0,Hi-net,
OKAYAMA,N.TAMH,TAMANO,34.507000,133.890500,10.0,70000000000.0,Hi-net,
HIROSHIMA,N.KTWH,KUCHIWA,34.913700,132.912300,340.0,70000000000.0,Hi-net,
HIROSHIMA,N.JNSH,JINSEKI,34.822500,133.167400,590.0,70000000000.0,Hi-net,
HIROSHIMA,N.GEIH,GEIHOKU,34.747100,132.379400,712.0,70000000000.0,Hi-net,
HIROSHIMA,N.KSAH,KISA,34.701600,132.952400,350.0,70000000000.0,Hi-net,
HIROSHIMA,N.YSHH,YOSHIDA,34.662900,132.668900,280.0,70000000000.0,Hi-net,
HIROSHIMA,N.HRSH,HIROSHIMA,34.581000,132.429500,360.0,70000000000.0,Hi-net,
HIROSHIMA,N.TGUH,TOGOUCHI,34.571600,132.232600,265.0,70000000000.0,Hi-net,
HIROSHIMA,N.KNBH,KANNABE,34.556600,133.417900,20.0,70000000000.0,Hi-net,
HIROSHIMA,N.DWAH,DAIWA,34.548200,132.948000,360.0,70000000000.0,Hi-net,
HIROSHIMA,N.MIGH,MITSUGI,34.518300,133.137500,160.0,70000000000.0,Hi-net,
HIROSHIMA,N.HHIH,HIGASHIHIROSHIMA,34.457200,132.792300,235.0,70000000000.0,Hi-net,
HIROSHIMA,N.HISH,HIROSHIMA-S,34.412200,132.390700,150.0,70000000000.0,Hi-net,
HIROSHIMA,N.SKIH,SAIKI,34.393500,132.161100,350.0,70000000000.0,Hi-net,
HIROSHIMA,N.NMKH,NUMAKUMA,34.378500,133.349300,25.0,70000000000.0,Hi-net,
HIROSHIMA,N.MIHH,MIHARA,34.373600,133.023600,35.0,70000000000.0,Hi-net,
HIROSHIMA,N.KURH,KURE,34.288300,132.641100,230.0,70000000000.0,Hi-net,
HIROSHIMA,N.OKMH,OKIMI,34.209000,132.406300,40.0,70000000000.0,Hi-net,
HIROSHIMA,N.KRHH,KURAHASHI,34.116100,132.505300,180.0,70000000000.0,Hi-net,
YAMAGUCHI,N.TMGH,TAMAGAWA,34.625700,131.668100,10.0,70000000000.0,Hi-net,
YAMAGUCHI,N.MTMH,MUTSUMI,34.483700,131.632900,365.0,70000000000.0,Hi-net,
YAMAGUCHI,N.HGIH,HAGI,34.397900,131.377400,5.0,70000000000.0,Hi-net,
YAMAGUCHI,N.NGTH,NAGATO,34.340800,131.177000,42.0,70000000000.0,Hi-net,
YAMAGUCHI,N.MTOH,MITOU,34.217600,131.359700,150.0,70000000000.0,Hi-net,
YAMAGUCHI,N.TKJH,TOKUJI,34.209100,131.685900,120.0,70000000000.0,Hi-net,
YAMAGUCHI,N.MKWH,MIKAWA,34.197400,131.994300,68.0,70000000000.0,Hi-net,
YAMAGUCHI,N.IKNH,IWAKUNI,34.189100,132.126000,85.0,70000000000.0,Hi-net,
YAMAGUCHI,N.TYUH,TOYOURA,34.134900,130.932300,45.0,70000000000.0,Hi-net,
YAMAGUCHI,N.KIKH,KIKUGAWA,34.114900,131.050600,30.0,70000000000.0,Hi-net,
YAMAGUCHI,N.MNEH,MINE,34.111100,131.143400,70.0,70000000000.0,Hi-net,
YAMAGUCHI,N.HOFH,HOFU,34.049400,131.561800,35.0,70000000000.0,Hi-net,
YAMAGUCHI,N.SYTH,SHUTO,34.027000,132.062600,175.0,70000000000.0,Hi-net,
YAMAGUCHI,N.UBEH,UBE,33.989300,131.301200,80.0,70000000000.0,Hi-net,
YAMAGUCHI,N.TKUH,TOKUYAMA,33.972500,131.814900,100.0,70000000000.0,Hi-net,
YAMAGUCHI,N.TOHH,TOWA,33.929100,132.404600,5.0,70000000000.0,Hi-net,
YAMAGUCHI,N.KNSH,KAMINOSEKI,33.826000,132.104000,65.0,70000000000.0,Hi-net,
TOKUSHIMA,N.SADH,SADAMITSU,34.011200,134.091800,190.0,70000000000.0,Hi-net,
TOKUSHIMA,N.IKWH,IKAWA,33.999700,133.893300,605.0,70000000000.0,Hi-net,
TOKUSHIMA,N.TOKH,TOKUSHIMA,33.990200,134.533700,10.0,70000000000.0,Hi-net,
TOKUSHIMA,N.KYDH,KOYADAIRA,33.877800,134.129500,650.0,70000000000.0,Hi-net,
TOKUSHIMA,N.HWSH,HIWASA,33.775100,134.499400,155.0,70000000000.0,Hi-net,
TOKUSHIMA,N.KNNH,KAINAN,33.662800,134.315600,40.0,70000000000.0,Hi-net,
KAGAWA,N.UUMH,UCHINOMI,34.457200,134.324100,20.0,70000000000.0,Hi-net,
KAGAWA,N.MKIH,MIKI,34.270000,134.148200,50.0,70000000000.0,Hi-net,
KAGAWA,N.OHCH,OHCHI,34.226400,134.304300,35.0,70000000000.0,Hi-net,
KAGAWA,N.AYKH,AYAKAMI,34.218600,133.949300,90.0,70000000000.0,Hi-net,
KAGAWA,N.MNOH,MINO,34.198000,133.708100,5.0,70000000000.0,Hi-net,
EHIME,N.MYKH,MIYAKUBO,34.191800,133.058100,5.0,70000000000.0,Hi-net,
EHIME,N.SINH,SHINGU,33.915400,133.649700,305.0,70000000000.0,Hi-net,
EHIME,N.TBRH,TANBARA,33.902300,133.065800,15.0,70000000000.0,Hi-net,
EHIME,N.SJOH,SAIJO,33.865000,133.184000,75.0,70000000000.0,Hi-net,
EHIME,N.TBEH,TOBE,33.711200,132.803200,140.0,70000000000.0,Hi-net,
EHIME,N.OOZH,OZU,33.580700,132.601100,210.0,70000000000.0,Hi-net,
EHIME,N.YNDH,YANADANI,33.538800,133.001600,455.0,70000000000.0,Hi-net,
EHIME,N.KWBH,KAWABE,33.502200,132.748000,290.0,70000000000.0,Hi-net,
EHIME,N.IKTH,IKATA,33.471900,132.307200,5.0,70000000000.0,Hi-net,
EHIME,N.UWAH,UWA,33.427000,132.505500,250.0,70000000000.0,Hi-net,
EHIME,N.MISH,MISAKI,33.371900,132.115700,10.0,70000000000.0,Hi-net,
EHIME,N.HIYH,HIYOSHI,33.334800,132.798000,230.0,70000000000.0,Hi-net,
EHIME,N.TSMH,TSUSHIMA,33.055600,132.555200,375.0,70000000000.0,Hi-net,
KOCHI,N.MTYH,MOTOYAMA,33.754300,133.576000,250.0,70000000000.0,Hi-net,
KOCHI,N.GHKH,GOHOKU,33.707900,133.364100,590.0,70000000000.0,Hi-net,
KOCHI,N.KHUH,KAHOKU,33.674800,133.824300,190.0,70000000000.0,Hi-net,
KOCHI,N.IKKH,IKEGAWA,33.647200,133.144400,260.0,70000000000.0,Hi-net,
KOCHI,N.KTGH,KITAGAWA,33.542100,134.119700,230.0,70000000000.0,Hi-net,
KOCHI,N.INOH,INO,33.531300,133.438800,10.0,70000000000.0,Hi-net,
KOCHI,N.GSIH,GEISEI,33.529400,133.819200,40.0,70000000000.0,Hi-net,
KOCHI,N.SSKH,SUSAKI,33.392000,133.286600,5.0,70000000000.0,Hi-net,
KOCHI,N.MURH,MUROTO,33.286600,134.160300,90.0,70000000000.0,Hi-net,
KOCHI,N.TSYH,TAISHO,33.268300,132.989100,270.0,70000000000.0,Hi-net,
KOCHI,N.NAKH,NAKAMURA,33.075400,132.952400,31.0,70000000000.0,Hi-net,
KOCHI,N.OOTH,OTSUKI,32.841400,132.706600,55.0,70000000000.0,Hi-net,
KOCHI,N.TSSH,TOSASHIMIZU,32.779700,132.971800,5.0,70000000000.0,Hi-net,
FUKUOKA,N.KKYH,KITAKYUSHU,33.885300,130.979500,12.0,70000000000.0,Hi-net,
FUKUOKA,N.GENH,GENKAI,33.850100,130.543200,25.0,70000000000.0,Hi-net,
FUKUOKA,N.WKMH,WAKAMIYA,33.696300,130.596300,74.2,70000000000.0,Hi-net,
FUKUOKA,N.BZNH,BUZEN,33.592500,131.134800,35.0,70000000000.0,Hi-net,
FUKUOKA,N.UMIH,UMI,33.560800,130.549900,185.0,70000000000.0,Hi-net,
FUKUOKA,N.KAHH,KAHO,33.551200,130.745100,60.0,70000000000.0,Hi-net,
