network,station,name,lat,lon,alt,sensitivity,site,vs30
K-NET,KNG206,HIRATSUKA-ST6,35.096600,139.377800,-1130.0,70000000000.0,K-NET18,
K-NET,KOC001,TOYO,33.527700,134.280800,7.0,70000000000.0,K-NET11A,
K-NET,KOC002,MUROTO,33.294600,134.166600,19.0,70000000000.0,K-NET11A,
K-NET,KOC003,AKI,33.501400,133.907100,5.0,70000000000.0,K-NET11A,
K-NET,KOC004,MONOBE,33.697500,133.876400,220.0,70000000000.0,K-NET11A,
K-NET,KOC005,TOSAYAMADA,33.592900,133.692300,27.0,70000000000.0,K-NET11A,
K-NET,KOC006,TOSA,33.494300,133.416600,8.0,70000000000.0,K-NET11A,
K-NET,KOC007,KOCHI,33.561200,133.527300,3.0,70000000000.0,K-NET11A,
K-NET,KOC008,HONKAWA,33.775800,133.346700,553.0,70000000000.0,K-NET11A,
K-NET,KOC009,AGAWA,33.573600,133.172000,98.0,70000000000.0,K-NET11A,
K-NET,KOC010,SUSAKI,33.392900,133.285200,2.0,70000000000.0,K-NET11A,
K-NET,KOC011,YUSUHARA,33.398200,132.896200,500.0,70000000000.0,K-NET11A,
K-NET,KOC012,TAISHO,33.197600,132.975800,147.0,70000000000.0,K-NET11A,
K-NET,KOC013,SAGA,33.079700,133.102300,4.0,70000000000.0,K-NET11A,
K-NET,KOC014,NAKAMURA,32.989700,132.940300,6.0,70000000000.0,K-NET11A,
K-NET,KOC015,SUKUMO,32.939300,132.725800,3.0,70000000000.0,K-NET11A,
K-NET,KOC016,TOSASHIMIZU,32.735900,132.975400,125.0,70000000000.0,K-NET11A,
K-NET,KOC017,OTOYO,33.784400,133.729800,228.0,70000000000.0,K-NET11A,
K-NET,KYT001,TANGO,35.740400,135.101900,11.0,70000000000.0,K-NET11A,
K-NET,KYT002,KUMIHAMA,35.603800,134.894500,3.0,70000000000.0,K-NET11A,
K-NET,KYT003,INE,35.676200,135.292700,27.0,70000000000.0,K-NET11A,
K-NET,KYT004,MIYAZU,35.535600,135.195900,2.0,70000000000.0,K-NET11A,
K-NET,KYT005,MAIZURU,35.475600,135.389300,2.0,70000000000.0,K-NET11A,
K-NET,KYT006,FUKUCHIYAMA,35.276600,135.182000,70.0,70000000000.0,K-NET11A,
K-NET,KYT007,ASHIU,35.306300,135.712000,406.0,70000000000.0,K-NET11A,
K-NET,KYT008,HONJO,35.261000,135.396700,99.0,70000000000.0,K-NET11A,
K-NET,KYT009,HIYOSHI,35.163900,135.501700,156.0,70000000000.0,K-NET11A,
K-NET,KYT011,KAMEOKA,35.017100,135.563700,101.0,70000000000.0,K-NET11A,
K-NET,KYT012,KYOTO,34.997700,135.817700,87.0,70000000000.0,K-NET11A,
K-NET,KYT013,UJI,34.878400,135.804600,79.0,70000000000.0,K-NET11A,
K-NET,KYT014,MINAMIYAMASHIRO,34.773100,135.992100,69.0,70000000000.0,K-NET11A,
K-NET,KYT015,HIROGAWARA,35.249600,135.766700,443.0,70000000000.0,K-NET11A,
K-NET,MIE001,FUJIWARA,35.171900,136.494800,128.0,70000000000.0,K-NET11A,
K-NET,MIE002,KOMONO,35.028300,136.506900,79.0,70000000000.0,K-NET11A,
K-NET,MIE003,YOKKAICHI,34.970800,136.635600,2.0,70000000000.0,K-NET11A,
K-NET,MIE004,KAMEYAMA,34.856800,136.448900,78.0,70000000000.0,K-NET11A,
K-NET,MIE005,UENO,34.767900,136.114900,134.0,70000000000.0,K-NET11A,
K-NET,MIE006,TSU,34.717800,136.503900,2.0,70000000000.0,K-NET11A,
K-NET,MIE007,HAKUSAN,34.639800,136.339900,52.0,70000000000.0,K-NET11A,
K-NET,MIE008,NABARI,34.629100,136.107400,222.0,70000000000.0,K-NET11A,
K-NET,MIE009,MATSUZAKA,34.575200,136.529600,8.0,70000000000.0,K-NET11A,
K-NET,MIE010,ISE,34.490900,136.733100,17.0,70000000000.0,K-NET11A,
K-NET,MIE011,IITAKA,34.428400,136.332800,143.0,70000000000.0,K-NET11A,
K-NET,MIE012,SHIMA,34.254400,136.822900,7.0,70000000000.0,K-NET11A,
K-NET,MIE013,NANTO,34.277800,136.499300,2.0,70000000000.0,K-NET11A,
K-NET,MIE014,OWASE,34.063600,136.168900,84.0,70000000000.0,K-NET11A,
K-NET,MIE015,KUMANO,33.878800,136.081600,6.0,70000000000.0,K-NET11A,
K-NET,MIE016,KIWA,33.876400,135.919100,60.0,70000000000.0,K-NET11A,
K-NET,MIE017,MIYAKAWA,34.362800,136.335800,116.0,70000000000.0,K-NET11A,
K-NET,MIE018,TSUBAISO,34.870100,136.454600,73.0,70000000000.0,K-NET11A,
K-NET,MYG001,KESENNUMA,38.901700,141.570900,36.0,70000000000.0,K-NET11,
K-NET,MYG002,UTATSU,38.726100,141.511000,65.0,70000000000.0,K-NET11C,
K-NET,MYG003,TOWA,38.734900,141.311600,32.0,70000000000.0,K-NET11,
K-NET,MYG004,TSUKIDATE,38.732400,141.027000,38.0,70000000000.0,K-NET11,
K-NET,MYG005,NARUKO,38.798900,140.651200,304.0,70000000000.0,K-NET11C,
K-NET,MYG006,FURUKAWA,38.566000,140.976700,17.0,70000000000.0,K-NET11,
K-NET,MYG007,TOYOSATO,38.587700,141.251000,4.0,70000000000.0,K-NET11,
K-NET,MYG008,KITAKAMI,38.567600,141.426700,26.0,70000000000.0,K-NET11,
K-NET,MYG009,TAIWA,38.446600,140.887100,29.0,70000000000.0,K-NET11,
K-NET,MYG010,ISHINOMAKI,38.429200,141.281900,2.0,70000000000.0,K-NET11,
K-NET,MYG011,OSHIKA,38.302000,141.507900,12.0,70000000000.0,K-NET11,
K-NET,MYG012,SHIOGAMA,38.328800,141.012800,74.0,70000000000.0,K-NET11,
K-NET,MYG013,SENDAI,38.266100,140.928600,5.0,70000000000.0,K-NET11,
K-NET,MYG014,SAKUNAMI,38.317300,140.636200,259.0,70000000000.0,K-NET11,
K-NET,MYG015,IWANUMA,38.103700,140.870800,3.0,70000000000.0,K-NET11,
K-NET,MYG016,SHIROISHI,38.007900,140.621200,49.0,70000000000.0,K-NET11,
K-NET,MYG017,KAKUDA,37.976000,140.782200,12.0,70000000000.0,K-NET11,
K-NET,MYG018,ISATOMAE,38.719400,141.522800,24.0,70000000000.0,K-NET11,
K-NET,MYG019,NARUKOONSEN,38.751300,140.722600,144.0,70000000000.0,K-NET11,
K-NET,MYZ001,TAKACHIHO,32.705000,131.308600,362.0,70000000000.0,K-NET11A,
K-NET,MYZ002,KITAGAWA,32.697800,131.683300,18.0,70000000000.0,K-NET11A,
K-NET,MYZ003,NOBEOKA,32.565900,131.660200,6.0,70000000000.0,K-NET11A,
K-NET,MYZ004,NANGO,32.388800,131.333800,289.0,70000000000.0,K-NET11A,
K-NET,MYZ005,HYUGA,32.428600,131.600900,26.0,70000000000.0,K-NET11B,
K-NET,MYZ006,TSUNO,32.256400,131.560900,23.0,70000000000.0,K-NET11A,
K-NET,MYZ007,NISHIMERA,32.235100,131.115500,306.0,70000000000.0,K-NET11A,
K-NET,MYZ008,SAITO,32.105600,131.393100,59.0,70000000000.0,K-NET11A,
K-NET,MYZ009,EBINO,32.046100,130.811500,230.0,70000000000.0,K-NET11A,
K-NET,MYZ010,KOBAYASHI,31.996800,130.972200,203.0,70000000000.0,K-NET11A,
K-NET,MYZ011,AYA,31.995100,131.255900,24.0,70000000000.0,K-NET11A,
K-NET,MYZ012,TAKASAKI,31.872300,131.068400,150.0,70000000000.0,K-NET11A,
K-NET,MYZ013,MIYAZAKI,31.908600,131.418800,6.0,70000000000.0,K-NET11A,
K-NET,MYZ014,TANO,31.845700,131.307000,136.0,70000000000.0,K-NET11A,
K-NET,MYZ015,MIYAKONOJO,31.718200,131.062400,146.0,70000000000.0,K-NET11A,
K-NET,MYZ016,NICHINAN,31.613100,131.374500,9.0,70000000000.0,K-NET11A,
K-NET,MYZ017,KUSHIMA,31.463900,131.228100,9.0,70000000000.0,K-NET11A,
K-NET,MYZ018,TOIMISAKI,31.398700,131.305400,12.0,70000000000.0,K-NET11A,
K-NET,MYZ019,KITAGO,32.500800,131.444400,142.0,70000000000.0,K-NET11A,
K-NET,MYZ020,SHIIBA,32.455700,131.147200,600.0,70000000000.0,K-NET11A,
K-NET,NAR001,IKOMA,34.715300,135.727600,149.0,70000000000.0,K-NET11A,
K-NET,NAR002,NARA,34.668200,135.835300,93.0,70000000000.0,K-NET11A,
K-NET,NAR003,YAMATOTAKADA,34.517100,135.717100,67.0,70000000000.0,K-NET11A,
K-NET,NAR004,HAIBARA,34.527700,135.951100,308.0,70000000000.0,K-NET11A,
K-NET,NAR005,GOJO,34.341400,135.684400,97.0,70000000000.0,K-NET11A,
K-NET,NAR006,KAWAKAMI,34.338400,135.954500,341.0,70000000000.0,K-NET11A,
K-NET,NAR007,OHTO,34.221400,135.736800,762.0,70000000000.0,K-NET11A,
K-NET,NAR008,KAMIKITAYAMA,34.136900,136.006300,332.0,70000000000.0,K-NET11A,
K-NET,NAR009,TOTSUKAWA,33.939600,135.753000,198.0,70000000000.0,K-NET11A,
K-NET,NGN001,IIYAMA,36.851300,138.365700,315.0,70000000000.0,K-NET18,
K-NET,NGN002,SHINANO,36.806800,138.206900,677.0,70000000000.0,K-NET11A,
K-NET,NGN003,YAMANOUCHI,36.740000,138.413700,589.0,70000000000.0,K-NET11A,
K-NET,NGN004,NAGANO,36.647500,138.194100,361.0,70000000000.0,K-NET11A,
K-NET,NGN005,HAKUBA,36.698700,137.863000,702.0,70000000000.0,K-NET11A,
K-NET,NGN006,OHMACHI,36.508400,137.851400,733.0,70000000000.0,K-NET11A,
K-NET,NGN007,KUISEKE,36.534400,138.118800,360.0,70000000000.0,K-NET11A,
K-NET,NGN008,UEDA,36.401800,138.248300,456.0,70000000000.0,K-NET11A,
K-NET,NGN009,HOTAKA,36.337100,137.871800,562.0,70000000000.0,K-NET11A,
K-NET,NGN010,KOMORO,36.328200,138.434900,738.0,70000000000.0,K-NET11A,
K-NET,NGN011,NAGATO,36.271800,138.258400,630.0,70000000000.0,K-NET11A,
K-NET,NGN012,MATSUMOTO,36.257100,137.979600,637.0,70000000000.0,K-NET11A,
K-NET,NGN013,AZUMI,36.182700,137.785000,733.0,70000000000.0,K-NET11A,
K-NET,NGN014,KOUMI,36.095600,138.483900,855.0,70000000000.0,K-NET11A,
K-NET,NGN015,SUWA,36.045100,138.111400,761.0,70000000000.0,K-NET11A,
K-NET,NGN016,FUJIMI,35.913300,138.222900,965.0,70000000000.0,K-NET11A,
K-NET,NGN017,NARAKAWA,35.974900,137.825900,916.0,70000000000.0,K-NET11A,
K-NET,NGN018,OTAKI,35.812900,137.529800,1012.0,70000000000.0,K-NET11A,
K-NET,NGN019,KISOFUKUSHIMA,35.856100,137.708000,789.0,70000000000.0,K-NET11A,
K-NET,NGN020,INA,35.827800,137.954800,633.0,70000000000.0,K-NET11A,
K-NET,NGN021,KOMAGANE,35.729300,137.933600,677.0,70000000000.0,K-NET11A,
K-NET,NGN022,NAGISO,35.605300,137.612600,453.0,70000000000.0,K-NET11A,
K-NET,NGN023,OHSHIKA,35.577500,138.033800,673.0,70000000000.0,K-NET11A,
K-NET,NGN024,IIDA,35.523200,137.838200,536.0,70000000000.0,K-NET11A,
K-NET,NGN025,TENRYU,35.286400,137.857100,318.0,70000000000.0,K-NET11A,
K-NET,NGS001,HIRADO,33.361700,129.537700,134.0,70000000000.0,K-NET18,
K-NET,NGS002,MATSUURA,33.344200,129.705600,3.0,70000000000.0,K-NET18,
K-NET,NGS003,SHIJIKI,33.201600,129.412400,25.0,70000000000.0,K-NET18,
K-NET,NGS004,SASEBO,33.181000,129.717300,24.0,70000000000.0,K-NET18,
K-NET,NGS005,HIGASHISONOGI,33.037000,129.917300,3.0,70000000000.0,K-NET18,
K-NET,NGS006,OHSETO,32.933000,129.643600,23.0,70000000000.0,K-NET18,
K-NET,NGS007,KINKAI,32.906200,129.780400,5.0,70000000000.0,K-NET18,
K-NET,NGS008,KONAGAI,32.923300,130.184600,7.0,70000000000.0,K-NET18,
K-NET,NGS009,ISAHAYA,32.845700,130.021600,25.0,70000000000.0,K-NET18,
K-NET,NGS010,NAGASAKI,32.735100,129.876500,77.0,70000000000.0,K-NET18,
K-NET,NGS011,CHIJIWA,32.784300,130.202300,38.0,70000000000.0,K-NET18,
K-NET,NGS012,SHIMABARA,32.788300,130.346300,100.0,70000000000.0,K-NET18,
K-NET,NGS013,NOMOZAKI,32.581000,129.759700,5.0,70000000000.0,K-NET18,
K-NET,NGS014,KUCHINOTSU,32.610400,130.185100,2.0,70000000000.0,K-NET18,
K-NET,NGS015,UKU,33.255700,129.125600,56.0,70000000000.0,K-NET18,
K-NET,NGS016,WAKAMATSU,32.887600,129.021300,4.0,70000000000.0,K-NET18,
K-NET,NGS017,FUKUE,32.669300,128.843200,112.0,70000000000.0,K-NET18,
K-NET,NGS018,TAMANOURA,32.634000,128.620500,13.0,70000000000.0,K-NET18,
K-NET,NGS019,OHMURA,32.900300,129.958300,2.0,70000000000.0,K-NET18,
K-NET,NGS020,KAMITSUSHIMA,34.655100,129.459100,13.0,70000000000.0,K-NET18,
K-NET,NGS021,TOYOTAMA,34.397100,129.323900,10.0,70000000000.0,K-NET18,
K-NET,NGS022,KOKUBU,34.203100,129.287400,8.0,70000000000.0,K-NET18,
K-NET,NGS023,GONOURA,33.750000,129.691000,41.0,70000000000.0,K-NET18,
K-NET,NIG001,IWAYAGUCHI,38.257000,138.431800,6.0,70000000000.0,K-NET11A,
K-NET,NIG002,RYOTSU,38.074800,138.440700,3.0,70000000000.0,K-NET11A,
K-NET,NIG003,SAWATA,37.997700,138.323100,4.0,70000000000.0,K-NET11A,
K-NET,NIG004,OGI,37.820000,138.278800,42.0,70000000000.0,K-NET11A,
K-NET,NIG005,MATSUGASAKI,37.920700,138.497100,3.0,70000000000.0,K-NET11A,
K-NET,NIG006,KANGAWA,38.451400,139.496300,4.0,70000000000.0,K-NET11A,
K-NET,NIG007,MURAKAMI,38.230600,139.486300,10.0,70000000000.0,K-NET11A,
K-NET,NIG008,NAKAJO,38.051400,139.408600,23.0,70000000000.0,K-NET11A,
K-NET,NIG009,SHIBATA,37.951000,139.337700,11.0,70000000000.0,K-NET11A,
K-NET,NIG010,NIIGATA,37.914400,139.010700,7.0,70000000000.0,K-NET11B,
K-NET,NIG011,NIITSU,37.801200,139.145700,8.0,70000000000.0,K-NET11C,
K-NET,NIG012,KANOSE,37.686300,139.477100,70.0,70000000000.0,K-NET11B,
K-NET,NIG013,MAKI,37.763400,138.883000,7.0,70000000000.0,K-NET11B,
K-NET,NIG014,SANJO,37.641200,138.955300,9.0,70000000000.0,K-NET11C,
K-NET,NIG015,MURAMATSU,37.693800,139.188400,34.0,70000000000.0,K-NET11C,
K-NET,NIG016,TERADOMARI,37.645800,138.773000,32.0,70000000000.0,K-NET11B,
K-NET,NIG017,NAGAOKA,37.441000,138.842500,21.0,70000000000.0,K-NET11C,
K-NET,NIG018,KASHIWAZAKI,37.372700,138.558300,10.0,70000000000.0,K-NET11B,
K-NET,NIG019,OJIYA,37.304300,138.812100,65.0,70000000000.0,K-NET11C,
K-NET,NIG020,KOIDE,37.234800,138.962100,93.0,70000000000.0,K-NET11C,
K-NET,NIG021,TOKAMACHI,37.201100,138.778300,109.0,70000000000.0,K-NET11C,
K-NET,NIG022,SHIOZAWA,37.036600,138.846100,182.0,70000000000.0,K-NET11C,
K-NET,NIG023,TSUNAN,37.013400,138.654600,245.0,70000000000.0,K-NET11C,
K-NET,NIG024,YASUZUKA,37.127400,138.444200,83.0,70000000000.0,K-NET11C,
K-NET,NIG025,NAOETSU,37.161000,138.223400,11.0,70000000000.0,K-NET11B,
K-NET,NIG026,ARAI,37.022400,138.250600,70.0,70000000000.0,K-NET11B,
K-NET,NIG027,ITOIGAWA,37.023500,137.861300,107.0,70000000000.0,K-NET11B,
K-NET,NIG028,NAGAOKA-SHISHO,37.425700,138.885600,86.0,70000000000.0,K-NET11C,
K-NET,OIT001,KUNIMI,33.678800,131.594900,7.0,70000000000.0,K-NET11A,
K-NET,OIT002,NAKATSU,33.569100,131.267500,8.0,70000000000.0,K-NET11A,
K-NET,OIT003,BUNGOTAKADA,33.557500,131.446000,5.0,70000000000.0,K-NET11A,
K-NET,OIT004,KUNISAKI,33.565900,131.731600,4.0,70000000000.0,K-NET11A,
K-NET,OIT005,YABAKEI,33.452400,131.114200,113.0,70000000000.0,K-NET11A,
K-NET,OIT006,INNAI,33.421100,131.317300,91.0,70000000000.0,K-NET11A,
K-NET,OIT007,KITSUKI,33.416900,131.614200,21.0,70000000000.0,K-NET11A,
K-NET,OIT008,AMAGASE,33.254800,131.019700,189.0,70000000000.0,K-NET11A,
K-NET,OIT009,YUFUIN,33.256800,131.344300,455.0,70000000000.0,K-NET11A,
K-NET,OIT010,OHITA,33.231700,131.593400,7.0,70000000000.0,K-NET11A,
K-NET,OIT011,SAGANOSEKI,33.246800,131.881600,8.0,70000000000.0,K-NET11A,
K-NET,OIT012,NAOIRI,33.066600,131.372900,460.0,70000000000.0,K-NET11A,
K-NET,OIT013,INUKAI,33.072700,131.593400,85.0,70000000000.0,K-NET11A,
K-NET,OIT014,TSUKUMI,33.065600,131.858800,8.0,70000000000.0,K-NET11A,
K-NET,OIT015,TAKEDA,32.973300,131.399800,267.0,70000000000.0,K-NET11A,
K-NET,OIT016,SAIKI,32.974800,131.903000,2.0,70000000000.0,K-NET11A,
K-NET,OIT017,UME,32.857900,131.657600,251.0,70000000000.0,K-NET11A,
K-NET,OIT018,KAMAE,32.798000,131.925500,12.0,70000000000.0,K-NET11A,
K-NET,OKN001,KUNIGAMI,26.740200,128.173600,7.0,70000000000.0,K-NET18,
K-NET,OKN002,NAGO,26.591600,127.976700,3.0,70000000000.0,K-NET18,
K-NET,OKN003,GUSHIKAWA,26.380000,127.857200,10.0,70000000000.0,K-NET18,
K-NET,OKN004,NAHA,26.249700,127.678600,3.5,70000000000.0,K-NET18,
K-NET,OKN005,CHINEN,26.168600,127.826700,73.3,70000000000.0,K-NET18,
K-NET,OKN006,KUMEJIMA,26.349700,126.747900,30.0,70000000000.0,K-NET18,
K-NET,OKN007,KARIMATA,24.853000,125.296400,14.0,70000000000.0,K-NET18,
K-NET,OKN008,GUSUKUBE,24.755800,125.386400,70.0,70000000000.0,K-NET18,
K-NET,OKN009,SHINEI,24.341300,124.152600,3.0,70000000000.0,K-NET18,
K-NET,OKN010,IBARUMA,24.508800,124.282000,10.0,70000000000.0,K-NET18,
K-NET,OKN011,UEHARA,24.432400,123.779800,20.0,70000000000.0,K-NET18,
K-NET,OKY001,YUBARA,35.170200,133.731100,316.0,70000000000.0,K-NET11A,
K-NET,OKY002,KAMO,35.178500,134.050500,233.0,70000000000.0,K-NET11A,
K-NET,OKY003,NISHIAWAKURA,35.173200,134.334600,320.0,70000000000.0,K-NET11A,
K-NET,OKY004,NIIMI,34.958600,133.501800,165.0,70000000000.0,K-NET11A,
K-NET,OKY005,OCHIAI,35.009600,133.731800,134.0,70000000000.0,K-NET11A,
K-NET,OKY006,TSUYAMA,35.068500,134.005400,96.0,70000000000.0,K-NET11A,
K-NET,OKY007,TAKAHASHI,34.780500,133.610400,60.0,70000000000.0,K-NET11A,
K-NET,OKY008,TAKEBE,34.868800,133.903900,62.0,70000000000.0,K-NET11A,
K-NET,OKY009,YOSHII,34.918500,134.093100,49.0,70000000000.0,K-NET11A,
K-NET,OKY010,BIZEN,34.722800,134.122900,8.0,70000000000.0,K-NET11A,
K-NET,OKY011,OKAYAMA,34.655400,133.907500,2.0,70000000000.0,K-NET11A,
K-NET,OKY012,KURASHIKI,34.589700,133.754000,3.0,70000000000.0,K-NET11A,
K-NET,OKY013,KASAOKA,34.509400,133.509000,9.0,70000000000.0,K-NET11A,
K-NET,OKY014,SHIMOTSUI,34.448300,133.787000,48.0,70000000000.0,K-NET11A,
K-NET,OKY015,KAMISAIBARA,35.279300,133.926000,473.0,70000000000.0,K-NET11A,
K-NET,OSK001,NOSE,34.968800,135.396000,215.0,70000000000.0,K-NET11A,
K-NET,OSK002,TAKATSUKI,34.857200,135.595800,34.0,70000000000.0,K-NET11A,
K-NET,OSK003,TOYONAKA,34.766800,135.468400,4.0,70000000000.0,K-NET11A,
K-NET,OSK004,SHIJONAWATE,34.740700,135.639600,15.0,70000000000.0,K-NET11A,
K-NET,OSK005,OHSAKA,34.725600,135.510100,4.0,70000000000.0,K-NET11A,
K-NET,OSK006,SAKAI,34.589400,135.471000,1.0,70000000000.0,K-NET11A,
K-NET,OSK007,HABIKINO,34.557500,135.606000,31.0,70000000000.0,K-NET11A,
K-NET,OSK008,KISHIWADA,34.440400,135.391800,36.0,70000000000.0,K-NET11A,
K-NET,OSK009,KAWACHINAGANO,34.436400,135.580500,207.0,70000000000.0,K-NET11A,
K-NET,OSK010,SENNAN,34.374400,135.255300,3.0,70000000000.0,K-NET11A,
K-NET,SAG001,CHINZEI,33.527400,129.877200,40.0,70000000000.0,K-NET18,
K-NET,SAG002,KARATSU,33.422800,129.919200,208.0,70000000000.0,K-NET18,
K-NET,SAG003,FUJI,33.373200,130.208100,187.0,70000000000.0,K-NET18,
K-NET,SAG004,IMARI,33.264900,129.881300,32.0,70000000000.0,K-NET18,
K-NET,SAG005,KYURAGI,33.321300,130.064500,47.0,70000000000.0,K-NET18,
K-NET,SAG006,TAKEO,33.191700,130.031700,9.0,70000000000.0,K-NET18,
K-NET,SAG007,SAGA,33.262600,130.300500,4.0,70000000000.0,K-NET18,
K-NET,SAG008,KASHIMA,33.104100,130.099800,7.0,70000000000.0,K-NET18,
K-NET,SIG001,YOGO,35.539900,136.206600,141.0,70000000000.0,K-NET11A,
K-NET,SIG002,IMAZU,35.421400,136.024300,95.0,70000000000.0,K-NET11A,
K-NET,SIG003,NAGAHAMA,35.377300,136.264200,86.0,70000000000.0,K-NET11A,
K-NET,SIG004,KUTSUKI,35.347400,135.918700,187.0,70000000000.0,K-NET11A,
K-NET,SIG005,HIKONE,35.249900,136.241400,92.0,70000000000.0,K-NET11A,
K-NET,SIG006,SHIGA,35.200200,135.921000,105.0,70000000000.0,K-NET11A,
K-NET,SIG007,OMIHACHIMAN,35.133900,136.095700,90.0,70000000000.0,K-NET11A,
K-NET,SIG008,EIGENJI,35.070400,136.294600,220.0,70000000000.0,K-NET11A,
K-NET,SIG009,KOSEI,35.005200,136.084100,134.0,70000000000.0,K-NET11A,
K-NET,SIG010,OHTSU,34.971900,135.896500,111.0,70000000000.0,K-NET11A,
K-NET,SIG011,SHIGARAKI,34.878100,136.059100,283.0,70000000000.0,K-NET11A,
K-NET,SIG012,KOGA,34.901800,136.232400,225.0,70000000000.0,K-NET11A,
K-NET,SIT001,HONJO,36.243100,139.193800,48.0,70000000000.0,K-NET11A,
K-NET,SIT002,KUMAGAYA,36.147800,139.388800,28.0,70000000000.0,K-NET11A,
K-NET,SIT003,KUKI,36.072100,139.696900,8.0,70000000000.0,K-NET11A,
K-NET,SIT004,NAGATORO,36.117800,139.104400,144.0,70000000000.0,K-NET11A,
K-NET,SIT005,OGAWA,36.056300,139.262600,90.0,70000000000.0,K-NET11A,
K-NET,SIT006,CHICHIBU,35.995900,139.071300,211.0,70000000000.0,K-NET11A,
K-NET,SIT007,HIGASHIMATSUYAMA,36.054200,139.393300,26.0,70000000000.0,K-NET11A,
K-NET,SIT008,KASUKABE,35.982900,139.745600,7.0,70000000000.0,K-NET11A,
K-NET,SIT009,KAWAGOE,35.903300,139.482600,23.0,70000000000.0,K-NET11A,
K-NET,SIT010,OHMIYA,35.907100,139.647800,6.0,70000000000.0,K-NET11A,
K-NET,SIT011,KAWAGUCHI,35.809800,139.721400,3.0,70000000000.0,K-NET11A,
K-NET,SIT012,HANNO,35.840300,139.321600,87.0,70000000000.0,K-NET11A,
K-NET,SIT013,TOKOROZAWA,35.796600,139.465900,76.0,70000000000.0,K-NET11A,
K-NET,SIT014,NAKATSUGAWA,35.995400,138.801000,746.0,70000000000.0,K-NET11A,
K-NET,SMN001,MIHONOSEKI,35.537100,133.161400,2.0,70000000000.0,K-NET11A,
K-NET,SMN002,MATSUE,35.471300,133.068100,3.0,70000000000.0,K-NET11A,
K-NET,SMN003,YOKOTA,35.179800,133.093400,333.0,70000000000.0,K-NET11A,
K-NET,SMN004,KISUKI,35.287500,132.902200,46.0,70000000000.0,K-NET11A,
K-NET,SMN005,IZUMO,35.360800,132.744900,8.0,70000000000.0,K-NET11A,
K-NET,SMN006,OHTA,35.190800,132.498100,36.0,70000000000.0,K-NET11A,
K-NET,SMN007,OCHI,35.077300,132.591900,79.0,70000000000.0,K-NET11A,
K-NET,SMN008,MIZUHO,34.852100,132.530800,335.0,70000000000.0,K-NET11A,
K-NET,SMN009,GOTSU,35.011700,132.221900,21.0,70000000000.0,K-NET11A,
K-NET,SMN010,HAMADA,34.887600,132.075700,111.0,70000000000.0,K-NET11A,
K-NET,SMN011,HIKIMI,34.572200,132.013600,260.0,70000000000.0,K-NET11A,
K-NET,SMN012,MUIKAICHI,34.355100,131.935400,314.0,70000000000.0,K-NET11A,
K-NET,SMN013,MASUDA,34.669600,131.846100,36.0,70000000000.0,K-NET11A,
K-NET,SMN014,TSUWANO,34.466800,131.774700,157.0,70000000000.0,K-NET11A,
K-NET,SMN015,HIROSE,35.365300,133.170600,34.0,70000000000.0,K-NET11A,
K-NET,SMN016,KAKEYA,35.195900,132.814400,207.0,70000000000.0,K-NET11A,
K-NET,SMN017,NISHINOSHIMA,36.093000,132.983800,5.0,70000000000.0,K-NET11A,
K-NET,SMN018,TSUMA,36.196900,133.234800,6.0,70000000000.0,K-NET11A,
K-NET,SMN019,FUSE,36.293800,133.352600,7.0,70000000000.0,K-NET11A,
K-NET,SMN020,SHIMOUBEO,35.534700,133.165100,3.0,70000000000.0,K-NET11A,
K-NET,SZO001,ATAMI,35.142500,139.079800,74.0,70000000000.0,K-NET11A,
K-NET,SZO002,ITO,34.965300,139.103000,46.0,70000000000.0,K-NET11A,
K-NET,SZO003,HIGASHIIZU,34.815800,139.054400,149.0,70000000000.0,K-NET11A,
K-NET,SZO004,MINAMIIZU,34.647100,138.819300,51.0,70000000000.0,K-NET11A,
K-NET,SZO005,MATSUZAKI,34.755000,138.784100,4.0,70000000000.0,K-NET11A,
K-NET,SZO006,TOI,34.911100,138.794800,10.0,70000000000.0,K-NET11A,
K-NET,SZO007,SHUZENJI,34.977100,138.946800,46.0,70000000000.0,K-NET11A,
K-NET,SZO008,NUMAZU,35.110500,138.843600,7.0,70000000000.0,K-NET11A,
K-NET,SZO009,SUSONO,35.197200,138.912900,181.0,70000000000.0,K-NET11A,
K-NET,SZO010,GOTEMBA,35.313400,138.906300,537.0,70000000000.0,K-NET11A,
K-NET,SZO011,FUJINOMIYA,35.212900,138.601500,195.0,70000000000.0,K-NET11A,
K-NET,SZO012,KAMBARA,35.125700,138.622200,9.0,70000000000.0,K-NET11A,
K-NET,SZO013,SHIMIZU,35.040900,138.476500,11.0,70000000000.0,K-NET11A,
K-NET,SZO014,SHIZUOKA,34.964900,138.374100,19.0,70000000000.0,K-NET11A,
K-NET,SZO015,UMEGASHIMA,35.243300,138.341000,451.0,70000000000.0,K-NET11A,
K-NET,SZO016,YAIZU,34.856400,138.312000,3.0,70000000000.0,K-NET11A,
K-NET,SZO017,HAMAOKA,34.637500,138.128600,9.0,70000000000.0,K-NET11A,
K-NET,SZO018,HAIBARA,34.738900,138.224700,3.0,70000000000.0,K-NET11A,
K-NET,SZO019,KAKEGAWA,34.770500,137.998900,36.0,70000000000.0,K-NET11A,
K-NET,SZO020,KAWANE,35.008400,138.147400,270.0,70000000000.0,K-NET11C,
K-NET,SZO021,HONKAWANE,35.097800,138.133200,441.0,70000000000.0,K-NET11A,
